transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label
TXN004925,2026-01-08T05:37:42.749Z,18.49,Dining,Dubai,Discover,ATM,Tablet,false,false,0
TXN004926,2026-02-10T23:33:51.574Z,691.22,Travel,Dubai,Visa,POS,Mobile,false,false,0
TXN004927,2026-03-02T13:37:37.099Z,822.18,Retail,Berlin,Amex,ATM,Tablet,false,false,0
TXN004928,2026-02-26T14:19:53.709Z,151.44,Utilities,Dubai,MasterCard,ATM,Desktop,false,false,0
TXN004929,2026-01-07T09:39:22.704Z,1016.87,Groceries,London,Visa,ATM,Tablet,false,false,0
TXN004930,2025-12-02T16:52:33.139Z,1233.70,Groceries,Paris,Visa,Online,Mobile,false,false,0
TXN004931,2026-02-13T17:22:12.041Z,666.47,Utilities,Paris,MasterCard,ATM,Mobile,false,false,0
TXN004932,2026-03-03T08:34:49.326Z,820.36,Dining,Paris,Discover,Online,Desktop,false,false,0
TXN004933,2026-01-16T02:31:25.192Z,1160.29,Dining,Berlin,Amex,POS,Desktop,false,false,0
TXN004934,2026-01-05T19:59:20.286Z,999.03,Entertainment,Tokyo,Visa,Online,Desktop,false,false,0
TXN004935,2026-03-08T04:31:33.810Z,206.31,Travel,Sydney,Visa,ATM,Mobile,true,false,0
TXN004936,2025-12-18T15:41:47.712Z,1456.50,Utilities,New York,Discover,POS,Desktop,false,false,0
TXN004937,2025-11-27T20:48:24.740Z,525.87,Travel,Sydney,Amex,POS,Tablet,false,false,0
TXN004938,2025-12-22T05:14:47.468Z,1337.24,Online,New York,Discover,Online,Tablet,false,false,0
TXN004939,2026-02-03T05:28:09.851Z,797.54,Travel,Tokyo,Discover,POS,Tablet,false,false,0
TXN004940,2025-12-29T18:23:53.801Z,1453.93,Entertainment,Paris,Amex,Online,Tablet,false,false,0
TXN004941,2025-11-14T11:05:29.337Z,1334.44,Travel,New York,Amex,ATM,Tablet,false,false,0
TXN004942,2026-02-01T21:11:45.552Z,394.18,Travel,Paris,Discover,Online,Desktop,true,false,0
TXN004943,2025-12-28T23:48:17.204Z,88.86,Entertainment,Sydney,MasterCard,POS,Tablet,false,false,0
TXN004944,2026-01-02T05:24:59.600Z,327.97,Online,Berlin,Visa,POS,Tablet,false,false,0
TXN004945,2026-02-20T08:22:15.910Z,547.94,Online,Dubai,MasterCard,ATM,Tablet,false,false,0
TXN004946,2026-02-07T11:24:26.892Z,693.06,Groceries,Tokyo,Discover,POS,Mobile,false,false,0
TXN004947,2026-03-03T00:29:33.398Z,1179.68,Utilities,Dubai,Amex,ATM,Desktop,false,false,0
TXN004948,2026-01-02T17:13:21.782Z,1469.90,Entertainment,Toronto,Discover,Online,Tablet,false,false,0
TXN004949,2026-03-01T02:22:51.065Z,508.90,Dining,Sydney,Amex,POS,Tablet,false,false,0
TXN004950,2026-01-22T16:46:01.107Z,852.95,Retail,Dubai,Amex,ATM,Tablet,false,false,0
TXN004951,2025-12-17T23:21:27.610Z,1385.36,Retail,London,Visa,Online,Mobile,false,false,0
TXN004952,2026-01-10T12:06:46.068Z,1296.94,Dining,Berlin,Discover,ATM,Desktop,false,false,0
TXN004953,2025-12-24T02:02:10.601Z,104.33,Utilities,Tokyo,Visa,POS,Tablet,false,false,0
TXN004954,2025-12-03T12:08:25.443Z,1496.45,Travel,Sydney,Amex,POS,Mobile,true,false,0
TXN004955,2025-12-19T13:46:44.761Z,325.22,Travel,Toronto,Amex,ATM,Mobile,false,false,0
TXN004956,2025-12-06T04:37:38.757Z,1364.25,Online,Sydney,Visa,ATM,Tablet,false,false,0
TXN004957,2025-11-29T19:41:11.297Z,248.94,Utilities,Paris,Visa,POS,Mobile,false,true,0
TXN004958,2025-12-05T06:48:14.977Z,638.15,Dining,Tokyo,Visa,Online,Mobile,false,false,0
TXN004959,2026-01-24T23:36:30.189Z,332.44,Dining,Sydney,MasterCard,ATM,Tablet,false,false,0
TXN004960,2026-02-08T04:36:56.946Z,1286.81,Utilities,Paris,Amex,Online,Tablet,false,false,0
TXN004961,2026-03-02T19:28:39.143Z,1100.27,Retail,Paris,Discover,ATM,Tablet,true,false,0
TXN004962,2025-11-22T17:48:54.101Z,1434.75,Groceries,Berlin,Amex,Online,Tablet,false,false,0
TXN004963,2025-12-05T17:10:31.754Z,1489.91,Groceries,London,Amex,ATM,Tablet,true,false,0
TXN004964,2025-11-25T04:41:27.568Z,72.51,Utilities,New York,Discover,Online,Mobile,false,false,0
TXN004965,2026-01-12T16:58:13.365Z,1031.56,Online,New York,MasterCard,Online,Mobile,false,false,0
TXN004966,2026-02-24T12:51:02.275Z,157.46,Retail,Sydney,Visa,ATM,Desktop,false,false,0
TXN004967,2025-11-15T18:52:58.584Z,1215.39,Groceries,Tokyo,Discover,Online,Tablet,false,false,0
TXN004968,2026-02-21T07:26:31.603Z,856.61,Utilities,Tokyo,Amex,ATM,Desktop,false,false,0
TXN004969,2026-01-31T13:18:36.018Z,324.30,Groceries,London,Visa,Online,Tablet,false,false,0
TXN004970,2026-01-21T03:46:45.923Z,637.62,Groceries,Berlin,Discover,POS,Desktop,false,false,0
TXN004971,2026-01-09T00:22:01.119Z,1181.24,Utilities,Dubai,Amex,Online,Mobile,false,false,0
TXN004972,2025-12-10T17:00:09.400Z,16.42,Dining,Berlin,Amex,Online,Mobile,false,false,0
TXN004973,2026-02-05T02:01:48.686Z,113.57,Dining,New York,Discover,POS,Tablet,false,false,0
TXN004974,2025-11-17T01:30:56.820Z,1346.05,Online,London,Visa,ATM,Desktop,false,false,0
TXN004975,2026-01-15T04:07:28.073Z,170.93,Dining,New York,Discover,Online,Tablet,false,false,0
TXN004976,2026-02-20T18:26:56.049Z,1000.98,Travel,Paris,Visa,Online,Mobile,false,false,0
TXN004977,2026-01-13T15:00:19.390Z,278.79,Travel,Paris,MasterCard,ATM,Mobile,false,false,0
TXN004978,2025-11-13T00:28:16.048Z,833.29,Entertainment,Paris,Amex,POS,Tablet,false,false,0
TXN004979,2026-01-03T02:46:21.983Z,317.86,Dining,Dubai,Discover,Online,Tablet,false,false,0
TXN004980,2026-03-01T08:46:45.234Z,1272.75,Entertainment,London,Discover,Online,Desktop,false,false,0
TXN004981,2025-11-29T11:09:24.211Z,535.48,Entertainment,Sydney,Amex,Online,Mobile,true,false,0
TXN004982,2025-12-06T01:33:34.250Z,714.71,Utilities,Berlin,MasterCard,Online,Desktop,true,false,0
TXN004983,2025-12-09T15:13:01.604Z,287.83,Online,Sydney,Amex,ATM,Mobile,false,false,0
TXN004984,2026-02-16T13:35:39.604Z,941.01,Dining,Tokyo,Discover,ATM,Desktop,false,false,0
TXN004985,2025-12-19T03:07:21.045Z,314.87,Utilities,Paris,Discover,Online,Desktop,false,false,0
TXN004986,2025-12-15T17:52:29.128Z,1156.47,Dining,Sydney,Visa,POS,Tablet,true,false,0
TXN004987,2026-02-09T07:34:04.181Z,148.95,Dining,Dubai,Discover,POS,Mobile,false,false,0
TXN004988,2025-12-30T04:23:38.561Z,601.88,Utilities,Dubai,Discover,POS,Mobile,false,false,0
TXN004989,2026-01-08T03:15:03.830Z,1129.39,Retail,Paris,Visa,ATM,Desktop,false,false,0
TXN004990,2026-01-01T00:00:45.839Z,316.51,Utilities,Toronto,MasterCard,ATM,Mobile,false,false,0
TXN004991,2026-02-19T09:04:25.899Z,247.00,Utilities,Dubai,Amex,Online,Mobile,false,false,0
TXN004992,2026-03-07T05:41:53.334Z,607.94,Online,Paris,MasterCard,ATM,Mobile,false,false,0
TXN004993,2025-12-16T21:52:24.376Z,184.87,Entertainment,Paris,Amex,POS,Mobile,false,false,0
TXN004994,2025-11-21T14:40:15.874Z,1010.11,Groceries,Sydney,Visa,POS,Mobile,false,false,0
TXN004995,2025-12-17T08:34:47.280Z,1402.49,Groceries,Paris,MasterCard,POS,Mobile,false,false,0
TXN004996,2026-01-21T23:33:56.178Z,1177.48,Retail,Toronto,Amex,Online,Desktop,false,false,0
TXN004997,2025-12-27T18:14:26.630Z,669.95,Entertainment,Berlin,MasterCard,Online,Desktop,true,false,1
TXN004998,2025-12-22T18:40:38.058Z,1356.70,Travel,London,Amex,Online,Desktop,false,false,0
TXN004999,2025-12-11T13:35:27.484Z,1105.42,Groceries,Toronto,Discover,POS,Tablet,false,false,0
TXN005000,2026-02-12T11:02:09.777Z,44.31,Entertainment,New York,Visa,Online,Tablet,false,false,0
TXN005001,2025-12-15T12:01:39.729Z,1377.51,Retail,Sydney,Discover,POS,Desktop,false,false,0
TXN005002,2026-02-17T02:31:37.009Z,626.72,Retail,Berlin,Discover,POS,Desktop,false,false,0
TXN005003,2026-01-21T09:11:21.071Z,215.17,Travel,New York,Visa,ATM,Desktop,false,false,0
TXN005004,2025-12-19T09:32:00.694Z,248.73,Online,Dubai,Visa,ATM,Tablet,true,false,0
TXN005005,2025-12-24T08:43:36.747Z,1240.96,Online,London,Discover,ATM,Mobile,false,false,0
TXN005006,2026-02-22T18:59:55.189Z,226.54,Entertainment,Berlin,MasterCard,ATM,Mobile,false,false,0
TXN005007,2025-12-26T14:14:34.233Z,4152.82,Travel,Toronto,Discover,Online,Tablet,true,false,1
TXN005008,2025-12-01T14:46:02.468Z,257.96,Retail,Berlin,Amex,Online,Mobile,false,false,0
TXN005009,2026-03-02T07:55:00.821Z,1010.44,Retail,Paris,MasterCard,Online,Tablet,false,false,0
TXN005010,2026-02-14T17:44:31.413Z,1431.76,Dining,Tokyo,Discover,Online,Desktop,true,false,0
TXN005011,2026-02-18T08:58:43.412Z,849.70,Online,Sydney,MasterCard,ATM,Tablet,false,false,0
TXN005012,2026-02-28T00:34:38.732Z,463.46,Entertainment,Toronto,Discover,Online,Tablet,false,false,0
TXN005013,2025-12-03T06:16:51.537Z,711.35,Groceries,London,MasterCard,Online,Mobile,false,false,0
TXN005014,2026-01-23T09:55:58.483Z,874.47,Retail,New York,Amex,POS,Desktop,false,false,0
TXN005015,2026-01-26T10:40:15.094Z,224.46,Travel,Toronto,Visa,Online,Desktop,false,false,0
TXN005016,2026-03-04T19:01:15.908Z,295.07,Travel,Paris,Visa,POS,Tablet,false,false,0
TXN005017,2026-01-19T08:06:35.837Z,843.99,Utilities,Sydney,Amex,ATM,Tablet,false,false,0
TXN005018,2026-01-06T11:52:28.449Z,159.05,Entertainment,Sydney,Visa,Online,Tablet,false,false,0
TXN005019,2026-03-02T02:55:10.390Z,1207.74,Online,Toronto,Discover,Online,Mobile,false,false,0
TXN005020,2026-01-07T22:27:54.898Z,232.81,Groceries,New York,MasterCard,POS,Mobile,false,false,0
TXN005021,2026-01-15T11:46:01.972Z,254.03,Dining,Paris,Amex,POS,Desktop,false,false,0
TXN005022,2026-01-29T21:36:19.479Z,808.18,Utilities,Berlin,Discover,ATM,Tablet,false,false,0
TXN005023,2025-11-16T10:27:42.188Z,22.45,Groceries,Paris,MasterCard,Online,Desktop,false,false,0
TXN005024,2026-02-27T09:12:59.379Z,938.88,Online,Dubai,MasterCard,ATM,Desktop,false,false,0
TXN005025,2026-01-27T11:18:29.482Z,503.32,Utilities,New York,MasterCard,POS,Desktop,false,false,0
TXN005026,2026-02-12T16:51:30.671Z,3125.30,Dining,Tokyo,Visa,POS,Tablet,false,true,1
TXN005027,2026-01-03T16:52:20.807Z,1341.29,Retail,New York,Visa,POS,Tablet,false,false,0
TXN005028,2025-12-13T04:26:53.193Z,1384.95,Retail,London,Visa,Online,Tablet,false,false,0
TXN005029,2026-02-05T19:47:01.892Z,1105.06,Travel,Toronto,Discover,POS,Desktop,false,false,0
TXN005030,2026-01-12T02:48:20.476Z,738.76,Groceries,Paris,Discover,Online,Desktop,false,false,0
TXN005031,2026-01-23T06:24:34.397Z,1398.69,Groceries,Tokyo,MasterCard,POS,Desktop,false,false,0
TXN005032,2026-01-12T12:24:15.912Z,691.61,Travel,Sydney,Amex,POS,Mobile,false,false,0
TXN005033,2026-02-17T01:38:20.852Z,529.87,Utilities,Paris,Visa,POS,Desktop,false,false,0
TXN005034,2025-12-02T15:06:57.288Z,1379.17,Groceries,London,Discover,ATM,Tablet,false,false,0
TXN005035,2026-01-01T03:46:59.215Z,1109.21,Retail,Berlin,MasterCard,Online,Desktop,false,false,0
TXN005036,2026-02-19T20:04:28.980Z,71.49,Entertainment,Tokyo,Visa,Online,Tablet,true,false,0
TXN005037,2026-01-09T15:49:36.424Z,309.86,Dining,New York,Discover,Online,Mobile,false,false,0
TXN005038,2025-12-16T18:35:06.898Z,967.44,Online,London,Discover,ATM,Mobile,false,false,0
TXN005039,2026-02-02T19:31:29.059Z,770.24,Travel,Paris,Discover,ATM,Tablet,false,false,0
TXN005040,2025-12-09T11:37:57.277Z,1328.90,Online,Toronto,MasterCard,Online,Desktop,true,false,0
TXN005041,2025-12-02T11:36:38.578Z,1044.66,Entertainment,Dubai,Discover,POS,Mobile,false,false,0
TXN005042,2026-01-27T09:08:24.693Z,1001.07,Utilities,Tokyo,Amex,Online,Mobile,false,false,0
TXN005043,2026-02-14T09:31:25.060Z,213.47,Utilities,London,MasterCard,Online,Tablet,true,false,0
TXN005044,2026-01-03T03:41:41.083Z,1369.72,Travel,Tokyo,Visa,Online,Tablet,false,false,0
TXN005045,2026-02-15T17:51:54.017Z,1138.88,Entertainment,Tokyo,Amex,Online,Tablet,false,false,0
TXN005046,2025-11-13T04:14:17.449Z,1156.84,Groceries,Dubai,Amex,POS,Desktop,false,false,0
TXN005047,2025-11-19T10:05:11.888Z,367.49,Utilities,London,Visa,Online,Tablet,true,false,0
TXN005048,2026-01-31T07:48:06.513Z,946.51,Utilities,Dubai,Amex,ATM,Mobile,false,false,0
TXN005049,2025-12-02T01:33:29.517Z,409.74,Dining,Dubai,Visa,ATM,Mobile,false,false,0
TXN005050,2026-01-16T23:35:58.890Z,1458.30,Entertainment,New York,Amex,ATM,Tablet,false,false,0
TXN005051,2026-03-07T19:46:08.678Z,312.28,Groceries,Toronto,Visa,ATM,Mobile,false,false,0
TXN005052,2025-12-19T01:07:28.705Z,324.19,Dining,Dubai,Discover,POS,Mobile,false,false,0
TXN005053,2025-12-06T16:09:28.626Z,1052.40,Utilities,Paris,Discover,Online,Tablet,false,false,0
TXN005054,2026-01-06T03:12:42.777Z,693.53,Travel,Toronto,Visa,Online,Tablet,false,false,0
TXN005055,2026-02-11T15:16:22.503Z,698.39,Dining,New York,Amex,POS,Tablet,false,false,0
TXN005056,2026-02-25T07:36:56.326Z,22.05,Travel,Berlin,Discover,Online,Mobile,false,false,0
TXN005057,2026-01-22T01:12:56.892Z,1474.21,Travel,London,Discover,ATM,Tablet,false,false,0
TXN005058,2025-12-07T02:57:33.567Z,358.30,Retail,Dubai,Visa,Online,Tablet,false,false,0
TXN005059,2025-12-26T03:40:24.353Z,814.24,Dining,Paris,Amex,POS,Tablet,false,false,0
TXN005060,2025-12-04T01:29:22.305Z,545.60,Dining,Paris,Discover,ATM,Mobile,false,false,0
TXN005061,2026-01-14T12:17:36.139Z,822.35,Retail,Paris,MasterCard,POS,Tablet,false,false,0
TXN005062,2026-01-18T18:44:13.621Z,839.09,Utilities,Paris,Discover,ATM,Desktop,false,false,0
TXN005063,2026-02-09T11:15:35.750Z,1154.63,Online,London,Discover,POS,Desktop,false,false,0
TXN005064,2025-12-10T12:02:30.579Z,391.18,Groceries,Berlin,Discover,POS,Tablet,false,false,0
TXN005065,2025-11-14T22:44:31.114Z,845.04,Retail,Paris,Discover,POS,Mobile,false,false,0
TXN005066,2025-11-19T08:07:41.527Z,1083.49,Groceries,Paris,Visa,Online,Tablet,false,false,0
TXN005067,2026-01-24T04:42:18.745Z,633.34,Retail,New York,MasterCard,Online,Desktop,false,false,0
TXN005068,2026-02-05T05:54:25.576Z,1382.79,Utilities,Paris,Visa,Online,Tablet,false,false,0
TXN005069,2025-11-14T13:38:16.468Z,87.68,Entertainment,Toronto,Discover,POS,Tablet,false,false,0
TXN005070,2025-11-28T11:20:03.953Z,939.94,Groceries,Paris,MasterCard,POS,Mobile,true,false,0
TXN005071,2025-11-21T04:59:14.696Z,469.78,Groceries,Tokyo,MasterCard,POS,Tablet,false,false,0
TXN005072,2025-12-21T02:47:45.915Z,1362.91,Entertainment,New York,Visa,ATM,Mobile,false,false,0
TXN005073,2026-01-23T01:41:32.008Z,246.87,Retail,Tokyo,Visa,POS,Desktop,false,false,0
TXN005074,2025-11-16T14:43:11.155Z,838.82,Retail,London,Discover,ATM,Tablet,true,false,0
TXN005075,2025-12-24T22:03:00.216Z,898.33,Utilities,Sydney,Visa,POS,Desktop,false,false,0
TXN005076,2026-02-11T11:32:52.829Z,1285.69,Travel,New York,Discover,Online,Mobile,false,false,0
TXN005077,2025-12-21T18:20:17.483Z,1565.21,Online,London,MasterCard,POS,Tablet,true,false,1
TXN005078,2026-01-22T17:18:38.549Z,1472.80,Utilities,Berlin,Amex,ATM,Tablet,false,false,0
TXN005079,2026-03-01T19:12:36.479Z,143.05,Travel,New York,Visa,POS,Tablet,false,false,0
TXN005080,2025-12-23T04:50:19.562Z,113.83,Utilities,Dubai,Visa,ATM,Desktop,false,false,0
TXN005081,2026-01-18T20:54:58.287Z,668.78,Utilities,Dubai,MasterCard,POS,Mobile,false,false,0
TXN005082,2025-12-16T20:27:54.364Z,956.43,Travel,Tokyo,MasterCard,Online,Tablet,false,false,0
TXN005083,2026-02-06T13:11:53.795Z,426.79,Entertainment,Sydney,MasterCard,Online,Mobile,false,false,0
TXN005084,2026-02-05T11:57:05.291Z,1502.25,Travel,Dubai,Discover,Online,Mobile,false,false,0
TXN005085,2026-03-07T08:20:28.917Z,1467.38,Online,London,Amex,POS,Mobile,false,false,0
TXN005086,2025-12-30T07:25:55.651Z,851.05,Travel,New York,MasterCard,ATM,Tablet,false,false,0
TXN005087,2026-03-05T17:43:07.133Z,1042.79,Utilities,Sydney,Visa,POS,Desktop,false,false,0
TXN005088,2026-01-20T09:29:08.324Z,893.82,Online,Toronto,Visa,Online,Tablet,false,false,0
TXN005089,2026-02-15T21:09:33.802Z,61.56,Entertainment,Tokyo,MasterCard,ATM,Desktop,false,false,0
TXN005090,2025-11-30T10:49:13.054Z,148.21,Travel,London,MasterCard,ATM,Mobile,false,false,0
TXN005091,2025-12-22T06:16:13.194Z,192.30,Utilities,Berlin,MasterCard,Online,Desktop,false,false,0
TXN005092,2026-01-20T19:57:52.626Z,773.00,Online,Berlin,Discover,Online,Mobile,true,false,0
TXN005093,2025-12-15T17:19:30.745Z,793.88,Dining,Paris,Discover,ATM,Desktop,false,false,0
TXN005094,2025-12-01T00:34:55.532Z,223.26,Utilities,Paris,Visa,POS,Mobile,false,false,0
TXN005095,2026-02-04T10:29:53.937Z,622.06,Entertainment,Toronto,MasterCard,Online,Desktop,false,false,0
TXN005096,2026-01-31T23:59:11.936Z,1329.35,Online,London,Amex,Online,Mobile,false,false,0
TXN005097,2026-01-14T18:29:23.014Z,800.38,Retail,New York,MasterCard,ATM,Desktop,false,false,0
TXN005098,2025-12-26T17:05:36.604Z,1454.28,Entertainment,Dubai,Discover,ATM,Mobile,false,false,0
TXN005099,2026-02-26T20:59:54.265Z,93.66,Online,Paris,Amex,ATM,Desktop,false,false,0
TXN005100,2026-01-05T21:11:06.631Z,640.32,Dining,Tokyo,Amex,POS,Tablet,false,false,0
TXN005101,2025-12-02T03:02:53.588Z,918.19,Retail,New York,Amex,POS,Desktop,false,false,0
TXN005102,2025-12-12T12:33:03.353Z,668.83,Dining,Berlin,MasterCard,POS,Mobile,false,false,0
TXN005103,2025-12-16T22:32:20.131Z,287.26,Online,Toronto,Amex,Online,Desktop,true,false,0
TXN005104,2025-12-30T07:06:32.310Z,261.38,Entertainment,Dubai,Discover,POS,Desktop,false,false,0
TXN005105,2026-03-04T10:33:08.261Z,1350.08,Retail,Tokyo,MasterCard,Online,Tablet,false,false,0
TXN005106,2026-02-28T16:32:03.431Z,1274.69,Groceries,New York,Amex,ATM,Tablet,false,false,0
TXN005107,2026-01-15T13:28:33.151Z,553.94,Utilities,Toronto,Visa,Online,Desktop,true,false,0
TXN005108,2026-02-10T20:02:55.675Z,489.29,Travel,Paris,Visa,ATM,Desktop,false,false,0
TXN005109,2025-12-07T04:18:21.283Z,1368.38,Utilities,Paris,Amex,POS,Desktop,false,false,0
TXN005110,2025-12-06T20:36:53.393Z,1059.29,Utilities,Toronto,Discover,Online,Mobile,true,false,0
TXN005111,2025-12-14T23:03:59.297Z,495.86,Groceries,Berlin,Visa,Online,Mobile,false,false,0
TXN005112,2026-01-15T21:29:00.893Z,1133.05,Entertainment,Sydney,Amex,Online,Desktop,false,false,0
TXN005113,2026-01-07T01:45:35.770Z,1196.97,Travel,Toronto,Visa,POS,Desktop,false,false,0
TXN005114,2026-03-04T11:30:18.769Z,789.31,Travel,London,MasterCard,ATM,Tablet,false,false,0
TXN005115,2026-01-01T00:15:11.243Z,1460.54,Dining,New York,Discover,Online,Tablet,false,false,0
TXN005116,2025-11-12T20:41:42.373Z,168.62,Travel,New York,Visa,Online,Tablet,false,false,0
TXN005117,2026-03-03T07:32:44.133Z,378.01,Dining,Tokyo,Amex,ATM,Mobile,false,false,0
TXN005118,2026-02-18T18:55:09.033Z,155.69,Dining,Tokyo,Visa,ATM,Tablet,false,false,0
TXN005119,2025-12-29T09:07:33.883Z,346.73,Retail,New York,Visa,ATM,Tablet,false,false,0
TXN005120,2026-01-14T19:09:13.498Z,407.79,Entertainment,New York,Discover,Online,Desktop,false,false,0
TXN005121,2026-01-15T05:46:42.072Z,1128.12,Utilities,London,Amex,POS,Tablet,false,false,0
TXN005122,2025-12-15T19:21:53.028Z,1736.21,Retail,Sydney,Visa,Online,Tablet,true,true,1
TXN005123,2025-12-23T02:44:18.739Z,472.16,Travel,Tokyo,Discover,ATM,Tablet,true,false,0
TXN005124,2025-11-29T18:21:19.323Z,777.83,Groceries,New York,Discover,Online,Tablet,false,false,0
TXN005125,2026-02-08T13:07:45.045Z,705.69,Groceries,Berlin,Discover,Online,Tablet,false,false,0
TXN005126,2025-11-18T15:40:23.856Z,1280.46,Dining,New York,Discover,ATM,Tablet,true,false,0
TXN005127,2026-01-25T02:06:56.785Z,529.32,Travel,Dubai,Visa,Online,Mobile,false,false,0
TXN005128,2025-12-08T05:44:53.505Z,446.16,Retail,Tokyo,Discover,ATM,Mobile,false,false,0
TXN005129,2026-03-08T05:08:28.977Z,726.28,Travel,London,Amex,ATM,Mobile,false,false,0
TXN005130,2025-12-19T06:57:12.615Z,50.68,Entertainment,Toronto,MasterCard,ATM,Mobile,false,false,0
TXN005131,2025-12-24T04:12:31.885Z,627.70,Groceries,Toronto,Visa,POS,Mobile,false,false,0
TXN005132,2026-02-27T02:46:09.532Z,1495.01,Utilities,Paris,Amex,ATM,Mobile,true,false,0
TXN005133,2025-12-23T20:21:24.994Z,1344.40,Utilities,Tokyo,Visa,ATM,Mobile,false,false,0
TXN005134,2026-02-25T17:53:04.324Z,59.08,Entertainment,London,Discover,ATM,Mobile,false,false,0
TXN005135,2025-12-30T03:05:32.454Z,1408.41,Travel,Tokyo,Discover,Online,Desktop,false,false,0
TXN005136,2026-01-26T22:02:00.690Z,684.50,Dining,London,MasterCard,POS,Mobile,false,false,0
TXN005137,2025-12-14T06:08:31.200Z,1061.76,Online,Toronto,MasterCard,ATM,Desktop,false,false,0
TXN005138,2025-12-23T14:37:14.001Z,1132.46,Entertainment,Dubai,MasterCard,POS,Desktop,false,false,0
TXN005139,2026-01-05T05:51:54.220Z,1212.36,Dining,London,Discover,POS,Mobile,false,false,0
TXN005140,2025-11-16T19:39:42.632Z,37.66,Entertainment,New York,MasterCard,POS,Tablet,false,false,0
TXN005141,2026-02-14T15:00:41.330Z,979.77,Groceries,New York,Amex,ATM,Mobile,false,false,0
TXN005142,2026-03-05T21:11:11.753Z,996.37,Utilities,New York,Amex,ATM,Mobile,false,false,0
TXN005143,2026-02-20T19:53:36.196Z,574.86,Entertainment,Tokyo,Discover,Online,Desktop,false,false,0
TXN005144,2026-01-21T19:55:26.531Z,949.12,Travel,Paris,Discover,POS,Tablet,false,true,0
TXN005145,2025-11-28T06:51:17.297Z,477.39,Travel,Sydney,Amex,ATM,Desktop,false,false,0
TXN005146,2026-01-05T10:21:02.169Z,1259.27,Entertainment,New York,MasterCard,Online,Desktop,false,false,0
TXN005147,2025-12-29T08:14:58.339Z,131.90,Dining,Tokyo,Visa,ATM,Tablet,false,false,0
TXN005148,2025-12-08T08:01:12.876Z,495.27,Groceries,Toronto,MasterCard,Online,Tablet,false,false,0
TXN005149,2026-01-23T07:24:34.743Z,598.46,Travel,Berlin,MasterCard,ATM,Desktop,false,false,0
TXN005150,2025-12-02T20:06:41.360Z,544.22,Groceries,London,Discover,Online,Mobile,false,false,0
TXN005151,2026-02-06T01:31:50.258Z,1282.96,Entertainment,Tokyo,MasterCard,ATM,Desktop,false,false,0
TXN005152,2026-01-28T22:09:29.889Z,1474.53,Utilities,New York,Visa,ATM,Tablet,false,false,0
TXN005153,2025-11-30T17:37:55.290Z,419.14,Online,Berlin,Discover,POS,Desktop,false,false,0
TXN005154,2025-12-07T23:04:43.569Z,291.77,Groceries,Paris,MasterCard,POS,Mobile,false,false,0
TXN005155,2026-01-02T09:20:53.562Z,1256.87,Retail,Tokyo,Visa,ATM,Desktop,false,false,0
TXN005156,2026-01-04T16:36:30.892Z,638.42,Dining,London,Discover,POS,Desktop,false,false,0
TXN005157,2026-01-21T02:13:16.707Z,740.19,Utilities,London,MasterCard,POS,Desktop,false,false,0
TXN005158,2026-01-10T23:14:22.909Z,285.13,Online,Sydney,Discover,ATM,Desktop,false,false,0
TXN005159,2025-12-30T09:55:37.137Z,458.28,Groceries,Paris,MasterCard,ATM,Desktop,false,true,0
TXN005160,2025-11-19T06:33:43.323Z,725.82,Dining,Dubai,Discover,Online,Desktop,false,false,0
TXN005161,2026-02-19T22:51:43.585Z,373.70,Dining,New York,Visa,ATM,Mobile,false,false,0
TXN005162,2026-03-01T18:59:27.237Z,556.98,Groceries,Berlin,Discover,ATM,Tablet,false,false,0
